gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1304860882	07044577-bd82-4089-9f3a-f4a9d2170b2e	3099315f-4564-4fe2-90a1-c5919b0eadc6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.998056	-77.288611											2705081	2705081	UNKNOWN	Bioversity		3355678				CC_BY_4_0					2018-12-28T06:08:21.285Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860881	07044577-bd82-4089-9f3a-f4a9d2170b2e	916d3721-c3d2-4a81-a0d2-9e4ddc685399	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	MX		fee3882f-5360-4f01-a1ca-767c48fa629c	20.766667	-103.383333											2705081	2705081	UNKNOWN	Bioversity		3355684				CC_BY_4_0					2018-12-28T06:08:21.303Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860880	07044577-bd82-4089-9f3a-f4a9d2170b2e	0f129b35-359b-4861-88e7-521d15c197fb	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.969444	-77.176667											2705081	2705081	UNKNOWN	Bioversity		3355670				CC_BY_4_0					2018-12-28T06:08:21.425Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860879	07044577-bd82-4089-9f3a-f4a9d2170b2e	37b5f836-abe8-471e-b154-bb5295a9ac8d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.943611	-77.126111											2705081	2705081	UNKNOWN	Bioversity		3355666				CC_BY_4_0					2018-12-28T06:08:21.391Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860878	07044577-bd82-4089-9f3a-f4a9d2170b2e	08a4fdc7-2222-4ec7-9582-4310671e5bec	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.633333	-77.166667											2705081	2705081	UNKNOWN	Bioversity		3355671				CC_BY_4_0					2018-12-28T06:08:21.408Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860877	07044577-bd82-4089-9f3a-f4a9d2170b2e	c3163041-90e2-435b-9cf6-2052f42416c9	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.905833	-76.940556											2705081	2705081	UNKNOWN	Bioversity		3355705				CC_BY_4_0					2018-12-28T06:08:21.236Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860876	07044577-bd82-4089-9f3a-f4a9d2170b2e	eca97737-804d-4123-a5c8-c54e963ef988	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3355733				CC_BY_4_0					2018-12-28T06:08:21.388Z		RECORDED_DATE_INVALID
1304860874	07044577-bd82-4089-9f3a-f4a9d2170b2e	a81c0533-f90b-4f53-a958-b7b5e156e2f5	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3355710				CC_BY_4_0					2018-12-28T06:08:21.300Z		RECORDED_DATE_INVALID
1304860873	07044577-bd82-4089-9f3a-f4a9d2170b2e	3dbc7a78-0d37-4a0f-a7c2-638e128eeef2	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3355736				CC_BY_4_0					2018-12-28T06:08:21.436Z		
1304860872	07044577-bd82-4089-9f3a-f4a9d2170b2e	94de14e5-9199-46da-8165-8d1b4a18b59d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.93	-77.114444											2705081	2705081	UNKNOWN	Bioversity		3355662				CC_BY_4_0					2018-12-28T06:08:21.457Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860869	07044577-bd82-4089-9f3a-f4a9d2170b2e	f2de0702-cf64-409a-90d0-a8eef5c72fac	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.950833	-77.001944											2705081	2705081	UNKNOWN	Bioversity		3355648				CC_BY_4_0					2018-12-28T06:08:21.415Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860868	07044577-bd82-4089-9f3a-f4a9d2170b2e	34e5ac3b-3fc4-4ad7-b5f2-f71807ec81ee	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	39.549167	-76.091944											2705081	2705081	UNKNOWN	Bioversity		3355659				CC_BY_4_0					2018-12-28T06:08:21.403Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860867	07044577-bd82-4089-9f3a-f4a9d2170b2e	a7d72be2-606e-48c9-be32-2d54ae1022c0	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	37.7775	-76.513889											2705081	2705081	UNKNOWN	Bioversity		3355693				CC_BY_4_0					2018-12-28T06:08:21.383Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860865	07044577-bd82-4089-9f3a-f4a9d2170b2e	db63cdc7-98df-4d7c-ade5-88fd86e2a1e7	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	39.549167	-76.091944											2705081	2705081	UNKNOWN	Bioversity		3355658				CC_BY_4_0					2018-12-28T06:08:21.263Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860862	07044577-bd82-4089-9f3a-f4a9d2170b2e	5c02e921-ef5f-46a1-bfc3-8c64d9080f8a	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.496944	-77.308056											2705081	2705081	UNKNOWN	Bioversity		3355680				CC_BY_4_0					2018-12-28T06:08:21.303Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860861	07044577-bd82-4089-9f3a-f4a9d2170b2e	da6d1892-31cc-4ffd-b06e-72db527bac1b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	MX		fee3882f-5360-4f01-a1ca-767c48fa629c	22.133333	-101.016667											2705081	2705081	UNKNOWN	Bioversity		3355651				CC_BY_4_0					2018-12-28T06:08:21.239Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860859	07044577-bd82-4089-9f3a-f4a9d2170b2e	68ab2877-d2bc-49ff-973d-f3c6b66018cf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.93	-77.114444											2705081	2705081	UNKNOWN	Bioversity		3355660				CC_BY_4_0					2018-12-28T06:08:21.468Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860858	07044577-bd82-4089-9f3a-f4a9d2170b2e	084fd05e-a325-4aec-9ebd-521d63f278a6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.950833	-77.001944											2705081	2705081	UNKNOWN	Bioversity		3355649				CC_BY_4_0					2018-12-28T06:08:21.406Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860857	07044577-bd82-4089-9f3a-f4a9d2170b2e	b6d362ef-d2b7-49b4-8552-2f321a9515c6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.934167	-77.120556											2705081	2705081	UNKNOWN	Bioversity		3355664				CC_BY_4_0					2018-12-28T06:08:21.415Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860856	07044577-bd82-4089-9f3a-f4a9d2170b2e	99aeed1c-96c4-47f6-a64b-99887298815a	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.895	-77.036667											2705081	2705081	UNKNOWN	Bioversity		3355652				CC_BY_4_0					2018-12-28T06:08:21.300Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860854	07044577-bd82-4089-9f3a-f4a9d2170b2e	f2ba7d5c-54c1-46a2-8a57-2df73ac12be2	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	MX		fee3882f-5360-4f01-a1ca-767c48fa629c	15.966667	-93.566667											2705081	2705081	UNKNOWN	Bioversity		3355702				CC_BY_4_0					2018-12-28T06:08:21.223Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860853	07044577-bd82-4089-9f3a-f4a9d2170b2e	4041bfdc-c5a2-4e4d-ab1b-f298ebb1620c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.980556	-76.937222											2705081	2705081	UNKNOWN	Bioversity		3355704				CC_BY_4_0					2018-12-28T06:08:21.403Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860851	07044577-bd82-4089-9f3a-f4a9d2170b2e	abb26acd-3838-4cba-9a22-0642bdda9366	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.895	-77.036667											2705081	2705081	UNKNOWN	Bioversity		3355653				CC_BY_4_0					2018-12-28T06:08:21.243Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860849	07044577-bd82-4089-9f3a-f4a9d2170b2e	73e7efa4-f4c9-4a61-8458-606467537a16	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355699				CC_BY_4_0					2018-12-28T06:08:21.401Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860847	07044577-bd82-4089-9f3a-f4a9d2170b2e	c2fe67fe-2922-491e-8154-0f2eb234c152	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.896667	-77.072778											2705081	2705081	UNKNOWN	Bioversity		3355657				CC_BY_4_0					2018-12-28T06:08:21.393Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860844	07044577-bd82-4089-9f3a-f4a9d2170b2e	c7c56a38-71ed-4392-bb1a-459ad920607d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.5175	-76.513611											2705081	2705081	UNKNOWN	Bioversity		3355692				CC_BY_4_0					2018-12-28T06:08:21.268Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860838	07044577-bd82-4089-9f3a-f4a9d2170b2e	ef29502a-2929-4839-af82-046dc809ef0d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.895	-77.036667											2705081	2705081	UNKNOWN	Bioversity		3355654				CC_BY_4_0					2018-12-28T06:08:21.403Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860827	07044577-bd82-4089-9f3a-f4a9d2170b2e	57cdc519-1aa2-47c9-b3c6-983f40160d3f	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355701				CC_BY_4_0					2018-12-28T06:08:21.262Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860823	07044577-bd82-4089-9f3a-f4a9d2170b2e	ea5a00c9-4304-43d4-a0db-e42ead80a379	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355698				CC_BY_4_0					2018-12-28T06:08:21.296Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860807	07044577-bd82-4089-9f3a-f4a9d2170b2e	819abff1-46e7-416f-ad63-19496ae83ab6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355700				CC_BY_4_0					2018-12-28T06:08:21.284Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860804	07044577-bd82-4089-9f3a-f4a9d2170b2e	1d576dcf-f953-4d47-a1c3-a2c561923542	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355697				CC_BY_4_0					2018-12-28T06:08:21.436Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304860789	07044577-bd82-4089-9f3a-f4a9d2170b2e	b9d71b44-a5eb-4e81-8248-bcf9ff035870	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.686111	-76.535											2705081	2705081	UNKNOWN	Bioversity		3355696				CC_BY_4_0					2018-12-28T06:08:21.407Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304848987	07044577-bd82-4089-9f3a-f4a9d2170b2e	541542d6-4308-4aba-92bd-eb65fa0bce89	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	MX		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3342797				CC_BY_4_0					2018-12-28T06:08:18.417Z		
1304847611	07044577-bd82-4089-9f3a-f4a9d2170b2e	4c211e4a-82d2-40c1-9c91-06beee544a30	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.			fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3341329				CC_BY_4_0					2018-12-28T06:08:18.504Z		
1304847608	07044577-bd82-4089-9f3a-f4a9d2170b2e	4b247417-a69f-4a89-a2b4-a6af9371c670	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	BO		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3341252				CC_BY_4_0					2018-12-28T06:08:19.615Z		
1304847551	07044577-bd82-4089-9f3a-f4a9d2170b2e	2fb74d1f-9292-423d-82da-07b84f5d56b2	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZA		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3341251				CC_BY_4_0					2018-12-28T06:08:19.170Z		
1304847501	07044577-bd82-4089-9f3a-f4a9d2170b2e	a21dd17d-7605-4571-b8ef-abc59a663448	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3341250				CC_BY_4_0					2018-12-28T06:08:18.545Z		
1304840062	07044577-bd82-4089-9f3a-f4a9d2170b2e	e7d7ed62-751b-4f73-902e-483257aab264	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													4119586	2705081	UNKNOWN	Bioversity		3332788				CC_BY_4_0					2018-12-28T06:08:16.226Z		RECORDED_DATE_INVALID
1304840058	07044577-bd82-4089-9f3a-f4a9d2170b2e	e4307379-b314-4aee-9788-319143ba000c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	39.070278	-76.545556											4119586	2705081	UNKNOWN	Bioversity		3332779				CC_BY_4_0					2018-12-28T06:08:16.241Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840057	07044577-bd82-4089-9f3a-f4a9d2170b2e	e1bf73e1-c60b-47b4-9fe8-54e01c2856bf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3332792				CC_BY_4_0					2018-12-28T06:08:16.242Z		RECORDED_DATE_INVALID
1304840053	07044577-bd82-4089-9f3a-f4a9d2170b2e	6cfc8526-62a8-4452-bc38-83804e0ef455	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.838889	-76.908333											4119586	2705081	UNKNOWN	Bioversity		3332785				CC_BY_4_0					2018-12-28T06:08:16.249Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840046	07044577-bd82-4089-9f3a-f4a9d2170b2e	b456e6b3-69a3-45bf-9908-5c1608ed6943	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3332794				CC_BY_4_0					2018-12-28T06:08:16.243Z		
1304840045	07044577-bd82-4089-9f3a-f4a9d2170b2e	fbca66db-3323-4508-a46e-fb52015dc41b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													4119586	2705081	UNKNOWN	Bioversity		3332787				CC_BY_4_0					2018-12-28T06:08:16.239Z		RECORDED_DATE_INVALID
1304840042	07044577-bd82-4089-9f3a-f4a9d2170b2e	e46aed9b-0360-4de3-9406-0cd274cce8cf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3332790				CC_BY_4_0					2018-12-28T06:08:16.231Z		RECORDED_DATE_INVALID
1304840040	07044577-bd82-4089-9f3a-f4a9d2170b2e	c5060dff-d2a6-4d05-b074-d57b2d74e2c6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.980556	-76.937222											4119586	2705081	UNKNOWN	Bioversity		3332786				CC_BY_4_0					2018-12-28T06:08:16.249Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840039	07044577-bd82-4089-9f3a-f4a9d2170b2e	3a66478d-2cae-4091-aecc-df46a41778c6	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3332789				CC_BY_4_0					2018-12-28T06:08:16.232Z		
1304840034	07044577-bd82-4089-9f3a-f4a9d2170b2e	e12000e3-485d-4a11-90e7-d07783b6cf39	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	39.063889	-76.5725											4119586	2705081	UNKNOWN	Bioversity		3332780				CC_BY_4_0					2018-12-28T06:08:16.258Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840031	07044577-bd82-4089-9f3a-f4a9d2170b2e	83f9daef-81ae-4835-96f4-ae51c8bb093a	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.864722	-76.515											4119586	2705081	UNKNOWN	Bioversity		3332778				CC_BY_4_0					2018-12-28T06:08:16.245Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840028	07044577-bd82-4089-9f3a-f4a9d2170b2e	fffa8064-9ea0-4b6c-9042-6089831756a3	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.864722	-76.515											4119586	2705081	UNKNOWN	Bioversity		3332777				CC_BY_4_0					2018-12-28T06:08:16.242Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840026	07044577-bd82-4089-9f3a-f4a9d2170b2e	024c94c5-281e-4632-b9f5-107b74cd4ebf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.838611	-76.903611											4119586	2705081	UNKNOWN	Bioversity		3332781				CC_BY_4_0					2018-12-28T06:08:16.263Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840023	07044577-bd82-4089-9f3a-f4a9d2170b2e	b179f2b8-28a1-45f7-b47c-069f1574b022	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													4119586	2705081	UNKNOWN	Bioversity		3332795				CC_BY_4_0					2018-12-28T06:08:16.269Z		RECORDED_DATE_INVALID
1304840019	07044577-bd82-4089-9f3a-f4a9d2170b2e	e57d1f13-41d7-4c46-a4d3-4394198feab1	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		fee3882f-5360-4f01-a1ca-767c48fa629c													2705081	2705081	UNKNOWN	Bioversity		3332793				CC_BY_4_0					2018-12-28T06:08:16.211Z		RECORDED_DATE_INVALID
1304840018	07044577-bd82-4089-9f3a-f4a9d2170b2e	ddf2ea7f-ee8b-425c-953c-a5e212c06390	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	39.034722	-76.907778											4119586	2705081	UNKNOWN	Bioversity		3332784				CC_BY_4_0					2018-12-28T06:08:16.229Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840017	07044577-bd82-4089-9f3a-f4a9d2170b2e	bb347567-3e9f-4702-9573-268e0dd8a220	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.0375	-76.322222											4119586	2705081	UNKNOWN	Bioversity		3332776				CC_BY_4_0					2018-12-28T06:08:16.235Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1304840015	07044577-bd82-4089-9f3a-f4a9d2170b2e	09d55464-10ce-4b5c-b0eb-a3ce25429d45	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US		fee3882f-5360-4f01-a1ca-767c48fa629c	38.838611	-76.903611											4119586	2705081	UNKNOWN	Bioversity		3332782				CC_BY_4_0					2018-12-28T06:08:16.229Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
