OsID,OsGene
LOC_Os06g11000,S5(ORF4)
LOC_Os06g11010,S5(ORF5)
LOC_Os06g11050,KRP2
LOC_Os06g11290,OsOPR1
LOC_Os06g11500,OsMCM2
LOC_Os06g11620,OsPABN2
LOC_Os06g11840,OsTPP2
LOC_Os06g11990,OsCSIL1
LOC_Os06g12090,OsSar1d
LOC_Os06g12120,OsSERK3
LOC_Os06g12150,OsSK2
LOC_Os06g12210,BU1|OsbHLH174
LOC_Os06g12230,OsTCP19
LOC_Os06g12250,DSH1
LOC_Os06g12310,Lsi6
LOC_Os06g12400,HAZ1|HOX1a
LOC_Os06g12450,ALK|SSIIa
LOC_Os06g12530,ROX3
LOC_Os06g12610,OsPIN1a
LOC_Os06g12630,OsDHAR2
LOC_Os06g13020,OsPollambda
LOC_Os06g13640,RPL1
LOC_Os06g13810,PFP1
LOC_Os06g14030,OsGORK|OsK5.2
LOC_Os06g14410,OsSYD|CHR720
LOC_Os06g14510,PGI2
LOC_Os06g14620,RNRS1|St1|SDL
LOC_Os06g15330,OsCOL16
LOC_Os06g15420,OsAS2
LOC_Os06g15620,OsGSR1|GW6|OsGASR7
LOC_Os06g15990,OsALDH2b|OsALDH2B1|ALDH2b
LOC_Os06g16270,OsHSBP2
LOC_Os06g16370,Hd1
LOC_Os06g16390,OsCLF|SDG711
LOC_Os06g17480,OsNF-YB9
LOC_Os06g17900,Pi9|Piz-t|Pi2
LOC_Os06g17950,Pid4
LOC_Os06g18010,OsCGT
LOC_Os06g18830,G11A
LOC_Os06g19680,OsHrd1
LOC_Os06g20320,OsTIG
LOC_Os06g20340,OsIBR5
LOC_Os06g20920,OsJMT1
LOC_Os06g21110,Os2H16
LOC_Os06g21360,OsNHX4
LOC_Os06g21390,MKRN
LOC_Os06g21410,OSIAGP
LOC_Os06g21570,Os6BGlu24
LOC_Os06g21920,OsPht1;9|OsPT9
LOC_Os06g21950,OsPht1;10|OsPT10
LOC_Os06g22140,NTRA
LOC_Os06g22460,Pi25|Pid3
LOC_Os06g23650,OMTN5
LOC_Os06g23684,OsNAAT4
LOC_Os06g24070,OsGLK1
LOC_Os06g24180,OsF5HL
LOC_Os06g24704,OsACX3
LOC_Os06g24730,NYC3
LOC_Os06g26340,OsMPK11|OsMAPK11
LOC_Os06g27760,OsMSRB1.1
LOC_Os06g27890,OsMKK3
LOC_Os06g27970,OsFIP
LOC_Os06g29110,MLO
LOC_Os06g29310,OsOTS1
LOC_Os06g29730,Bphi008a
LOC_Os06g29810,OsPK10|Pid2
LOC_Os06g30310,OsGWD1
LOC_Os06g30320,NOC3
LOC_Os06g30370,OsMFT1
LOC_Os06g30860,OsWRKY31
LOC_Os06g31210,MetRS|MRS
LOC_Os06g32600,OsTHION15
LOC_Os06g33450,OsSPCH1
LOC_Os06g33520,OsABP
LOC_Os06g33640,OsRCAR1
LOC_Os06g33690,CAPIP1
LOC_Os06g33710,OsSPDS2|OsSPMS1
LOC_Os06g34180,FCP2
LOC_Os06g35530,OsGSK4
LOC_Os06g35814,OsRab11
LOC_Os06g35970,PFL
LOC_Os06g36180,OsAAP3
LOC_Os06g36390,OsO3L2
LOC_Os06g36560,OsMIOX
LOC_Os06g37224,OsKOS2|OsKOL5
LOC_Os06g37300,OsKOS1|OsKOL4|CYP701A8
LOC_Os06g37330,OsKOS4|OsKO1
LOC_Os06g37364,D35|OsKOS3|OsKO2
LOC_Os06g37560,OsBGal2
LOC_Os06g37660,OsPP2A-1
LOC_Os06g38120,OsLCT1
LOC_Os06g38470,OsHDAC1
LOC_Os06g39260,OsUGT4
LOC_Os06g39390,OsAt10
LOC_Os06g39480,LC3
LOC_Os06g39590,OsIAA23
LOC_Os06g39640,OsPNH1
LOC_Os06g39650,sped1-D
LOC_Os06g39750,WSL1
LOC_Os06g39880,CYP734A4
LOC_Os06g39960,OsbZIP48
LOC_Os06g40050,OsBT1-3
LOC_Os06g40080,Se5|OsHY1|OsHO1|YGL2|YE1|PE-1
LOC_Os06g40120,OsSPX1
LOC_Os06g40170,OsPLDalpha4
LOC_Os06g40180,OsPLDalpha5
LOC_Os06g40360,OsEBF1
LOC_Os06g40370,OsSOS2
LOC_Os06g40550,OsABCG15
LOC_Os06g40570,Osnop
LOC_Os06g40620,OsSNF7
LOC_Os06g40640,OsAld-Y
LOC_Os06g40780,MOC1
LOC_Os06g41010,OsiSAP8
LOC_Os06g41050,OsCOM1
LOC_Os06g41090,OsFTIP1
LOC_Os06g41730,OsARID3
LOC_Os06g41750,OsCDC27
LOC_Os06g41770,OsbZIP50|OsbZIP74
LOC_Os06g41850,TGW6
LOC_Os06g41990,SPP
LOC_Os06g42030,OsHAK10
LOC_Os06g42680,OsPSK
LOC_Os06g42700,OsCLR1
LOC_Os06g43090,OsMYB102
LOC_Os06g43120,DCM1|SAW1
LOC_Os06g43560,GPA5
LOC_Os06g43640,OsSAP1|OsPAP26
LOC_Os06g43660,OVP1
LOC_Os06g43710,OsOS9
LOC_Os06g43790,OsHAF701
LOC_Os06g44010,OsWRKY28
LOC_Os06g44034,SDT
LOC_Os06g44050,Sdt97
LOC_Os06g44100,OsglHAT1|GW6a
LOC_Os06g44230,OsRpoTp
LOC_Os06g44300,OsGL1-3
LOC_Os06g44410,MHZ1|OsHK1|HK1
LOC_Os06g44620,Os4CL4
LOC_Os06g44750,HL6|OsGL6
LOC_Os06g44840,OsHGGT|HGGT|SGD1|RTD1
LOC_Os06g44860,OsSPL10
LOC_Os06g44970,OsPIN2|LRA1
LOC_Os06g45120,OsPLS1
LOC_Os06g45140,OsbZIP52|RISBZ5
LOC_Os06g45460,APO1|OsAPO1|SCM2
LOC_Os06g45500,OsHMA9
LOC_Os06g45540,GL6|SG6
LOC_Os06g45650,OsMADS30
LOC_Os06g45820,OsFtsH2
LOC_Os06g45890,OsMPH1|OsMYB45
LOC_Os06g46270,OMTN4|ONAC011|OsY37
LOC_Os06g46310,OsNRAMP3
LOC_Os06g46350,DEP3
LOC_Os06g46410,OsARF17
LOC_Os06g46900,HSA32
LOC_Os06g46950,CCD1
LOC_Os06g47150,OsARF18
LOC_Os06g47270,OsDIRP1
LOC_Os06g47340,OsIRX14
LOC_Os06g47650,OsLRR-RLK1
LOC_Os06g47820,OsRRK1
LOC_Os06g47830,RPA2c
LOC_Os06g47860,OsSIDP366
LOC_Os06g48040,OsMAR1
LOC_Os06g48060,STAR1
LOC_Os06g48510,OsCMO
LOC_Os06g48590,OsMAPK4|OsMSRMK3
LOC_Os06g48720,OsHMA2|OsHMA2v
LOC_Os06g48750,eIF-4a|EIF4A
LOC_Os06g48800,OsHKT2;4
LOC_Os06g48810,OsHKT2;1|OsHKT1
LOC_Os06g48940,OsARA1
LOC_Os06g48950,OsARF19
LOC_Os06g49040,OsPHR4
LOC_Os06g49080,LIC|OsLIC1
LOC_Os06g49250,OsPTR9|OsNPF8.20
LOC_Os06g49300,XYXT1
LOC_Os06g49430,OsWJUMK1|OsMPK12|OsBWMK1
LOC_Os06g49450,OsMTOPVIB
LOC_Os06g49470,OsCYP19-4
LOC_Os06g49670,OsSLC1
LOC_Os06g49840,OsMADS16|SPW1
LOC_Os06g49860,OsPMT16
LOC_Os06g50060,OsPRA2
LOC_Os06g50120,OsNPSN11
LOC_Os06g50300,Hsp90|rHsp90|OSGrp94
LOC_Os06g50310,APIP5|OsbZIP53
LOC_Os06g50340,FON1
LOC_Os06g50870,OsDNLZ1
LOC_Os06g50900,OsbHLH155
LOC_Os06g50920,ILA1
LOC_Os06g51050,Cht-3
LOC_Os06g51060,RC24
LOC_Os06g51070,ONAC095
LOC_Os06g51084,BEI|SBE1
LOC_Os06g51110,cycOs2
LOC_Os06g51150,OsCATB
LOC_Os06g51220,HMGB1|OsHMGB1
LOC_Os06g51290,PSY1
LOC_Os06g51310,OsAGO1d
LOC_Os07g01030,SQD2.1
LOC_Os07g01090,OsProT3
LOC_Os07g01240,SRL1|CLD1
LOC_Os07g01340,OsGA2ox5
LOC_Os07g01490,OsDLK
LOC_Os07g01560,OsMST3
LOC_Os07g01760,ALT-2
LOC_Os07g01770,OsSMCP1
LOC_Os07g01810,OsTPKb
LOC_Os07g01820,OsMADS15|DEP
LOC_Os07g02060,OsWRKY29
LOC_Os07g02350,CK2alpha2
LOC_Os07g02520,OsSAC1
LOC_Os07g03250,Crl5
LOC_Os07g03450,OsCHR4
LOC_Os07g03710,OsPR1a|OsSCP
LOC_Os07g03770,D6|OSH15|Oskn3
LOC_Os07g04180,OsAAP1
LOC_Os07g04550,OsSWAP70B
LOC_Os07g04560,ONAC096
LOC_Os07g04580,OsC3H47
LOC_Os07g04670,G1
LOC_Os07g04930,gp1
LOC_Os07g05010,OsPIL14|OsPIF14
LOC_Os07g05620,OsCIPK23
LOC_Os07g05630,OsGRX19|MIL1
LOC_Os07g05720,OsTCP21
LOC_Os07g05820,GLO3
LOC_Os07g05900,prog1
LOC_Os07g05940,OsNCED4
LOC_Os07g06130,OsEIN2
LOC_Os07g06620,OsYABBY1|OsYAB1
LOC_Os07g06740,OsCPK17
LOC_Os07g06890,OsD-LDH
LOC_Os07g06940,WP1|OsValRS2
LOC_Os07g06970,WAF1|OsHEN1
LOC_Os07g07050,OsAAO
LOC_Os07g07350,ZFP177
LOC_Os07g07420,OsGA20ox3|GA20ox3
LOC_Os07g08000,OsNek3
LOC_Os07g08340,OsPK2|W59|OsPKpalpha1
LOC_Os07g08420,RISBZ1|OsbZIP58|OsSMF1
LOC_Os07g08430,OsTSA|pOsTSA
LOC_Os07g08500,OsMet1-2|OsMET1b
LOC_Os07g08729,OsKu70
LOC_Os07g08790,OsBIP116b
LOC_Os07g08840,OsTrx23|OsTRXh1
LOC_Os07g08860,OsSIK2
LOC_Os07g08950,OsD-LDH2
LOC_Os07g08960,OsRZ2
LOC_Os07g09000,OsPHF1
LOC_Os07g09060,MMSDH
LOC_Os07g09190,OsDXS|OsDXS3
LOC_Os07g09340,OsA2
LOC_Os07g09384,STR2
LOC_Os07g10390,spl5|SF3b3
LOC_Os07g10490,OsZDS
LOC_Os07g10570,RP6
LOC_Os07g10600,Ossmt1-1
LOC_Os07g10690,OsCPL1|sh-h
LOC_Os07g10770,OsCesA8
LOC_Os07g10830,OsDGL1
LOC_Os07g11010,OsKAPP
LOC_Os07g11020,Rc|qSD7-1|qPC7
LOC_Os07g11360,RAG1
LOC_Os07g11380,RAG2
LOC_Os07g11739,Oscyp71Z2|CYP71Z2
LOC_Os07g12110,OseIF3e|EIF3E
LOC_Os07g12340,OsNAC3
LOC_Os07g12890,OsZIP8
LOC_Os07g12900,qCdT7|OsHMA3
LOC_Os07g13170,SNB|SSH1
LOC_Os07g13980,OsAPL4|OsAGPL4
LOC_Os07g14270,CRO1
LOC_Os07g14350,OsLLB|OsMTS1
LOC_Os07g15370,OsNRAMP5
LOC_Os07g15460,OsNRAMP1
LOC_Os07g15540,ETR4
LOC_Os07g15770,Ghd7
LOC_Os07g15880,NAL8
LOC_Os07g16150,UTR319
LOC_Os07g22350,OsG6PDH3
LOC_Os07g22600,OsSPDS1
LOC_Os07g22850,OsPKS2
LOC_Os07g22930,OsGBSSII
LOC_Os07g23640,RePRP2.2
LOC_Os07g23660,RePRP2.1
LOC_Os07g24010,OsML2
LOC_Os07g25540,OsYUCCA6|OsYUC6
LOC_Os07g25590,TDC2
LOC_Os07g25680,SLES
LOC_Os07g25710,OsPHR2
LOC_Os07g26540,OsHXK1
LOC_Os07g26630,OsPIP2;4
LOC_Os07g26660,OsPIP2;5
LOC_Os07g26720,OsRR7
LOC_Os07g26940,ORMDL
LOC_Os07g27180,S7
LOC_Os07g28820,IRE1|OsIRE1
LOC_Os07g28850,AGO18|OsAGO18
LOC_Os07g29390,OsCYP21-4
LOC_Os07g29410,CDSP32
LOC_Os07g29620,R-CPD3L|cbp31
LOC_Os07g30240,OsMSH4
LOC_Os07g30510,LIL1|ALS1
LOC_Os07g30774,OsCBT
LOC_Os07g30970,OsNDPK1
LOC_Os07g31280,CK2beta3
LOC_Os07g31450,CHR729|OsCHD3|CRL6|RFS
LOC_Os07g31540,CRTintP
LOC_Os07g31720,OsGAP
LOC_Os07g32060,OsUGT707A2
LOC_Os07g32170,OsSPL13
LOC_Os07g32480,BRK1
LOC_Os07g32800,OsAtg8
LOC_Os07g33110,OsCDPK2|OsCPK2
LOC_Os07g33780,OsABCG43|PDR5
LOC_Os07g33910,OsGPT2-3
LOC_Os07g34110,OsCLIP
LOC_Os07g34570,OsDR8
LOC_Os07g34589,eIF-1
LOC_Os07g35610,DTC1
LOC_Os07g35690,CRK6
LOC_Os07g35700,CRK10
LOC_Os07g36170,CIGR1
LOC_Os07g36460,Udt1
LOC_Os07g36940,eIF4G
LOC_Os07g37090,OSRIP18
LOC_Os07g37100,OsENT2
LOC_Os07g37240,CP29|OsLhcb4
LOC_Os07g37250,NYC4
LOC_Os07g37320,OsMST6
LOC_Os07g37400,OsMsr9
LOC_Os07g37610,GD1
LOC_Os07g37640,CUR1
LOC_Os07g37740,OsSCAMP1
LOC_Os07g38070,SYMRK
LOC_Os07g38130,OsFOR1|PGIP
LOC_Os07g38170,OsREM4.1
LOC_Os07g38240,OsSAP16
LOC_Os07g38410,OsYABBY7
LOC_Os07g38440,DAO
LOC_Os07g38600,OsREX1-S
LOC_Os07g39220,OsBZR1
LOC_Os07g39270,OsGGPPS1
LOC_Os07g39280,OsUGT3
LOC_Os07g39320,Oshox14
LOC_Os07g39470,CIGR2
LOC_Os07g39480,OsWRKY78
LOC_Os07g39700,Sdr4
LOC_Os07g39750,AChE
LOC_Os07g39820,OsSHR1
LOC_Os07g39870,ESP1
LOC_Os07g39970,ZFP245
LOC_Os07g40000,OsLBD38
LOC_Os07g40240,OsGASR9
LOC_Os07g40260,OsAP65
LOC_Os07g40290,OsGH3.8|OsGH3-8|OsMGH3
LOC_Os07g40300,OsZFP7
LOC_Os07g40510|LOC_Os07g40520,FH5|RMD|BUI1
LOC_Os07g40570,OsWRKY88
LOC_Os07g41140,OsRPK1
LOC_Os07g41200,GW7|GL7|SLG7
LOC_Os07g41240,GE|CYP78A13
LOC_Os07g41250,OsNPF7.1
LOC_Os07g41360,OsUAM3
LOC_Os07g41370,OsMADS18
LOC_Os07g42180,PSD
LOC_Os07g42260,OsPAA2
LOC_Os07g42330,OsSPX6
LOC_Os07g42370,OsJAZ7|OsTIFY10b
LOC_Os07g42410,DEP2|EP2|SRS1
LOC_Os07g42440,GLO4
LOC_Os07g42490,RSUS3|SUS3|OsSUS3
LOC_Os07g42600,OsAlaAT2
LOC_Os07g42940,SAPK2|OsSAPK2
LOC_Os07g43010,DTM1
LOC_Os07g43040,OsHMA7
LOC_Os07g43360,OsHAM701|OsMOF
LOC_Os07g43390,DPE1
LOC_Os07g43420,OsFLP
LOC_Os07g43530,OsbHLH1|OsbHLH062
LOC_Os07g43540,OsORC6
LOC_Os07g43810,RNP29
LOC_Os07g43980,OsRH36
LOC_Os07g44180,OsLti6a
LOC_Os07g44210,CHR721
LOC_Os07g44330,OsPDK1
LOC_Os07g44350,OsNPSN13
LOC_Os07g44620,Os-eIF6;1
LOC_Os07g44690,OsHsfB4b
LOC_Os07g44950,OsbZIP60
LOC_Os07g45290,CYP734A5
LOC_Os07g45570,OsBLE2
LOC_Os07g46310,chlH
LOC_Os07g46360,OsGlyI
LOC_Os07g46410,NTRC
LOC_Os07g46450,SPIN6
LOC_Os07g46460,ABC1|OsFd-GOGAT|SPL32|ES7
LOC_Os07g46550,OsANN3
LOC_Os07g46790,OsDPE2
LOC_Os07g47100,OsNHX1
LOC_Os07g47140,OsCOL13
LOC_Os07g47240,OsGZF1
LOC_Os07g47300,OsObgC1
LOC_Os07g47330,FZP|BFL1|SGDP7
LOC_Os07g47360,OsCW-ZF7|WG7
LOC_Os07g47590,OsNLA1
LOC_Os07g47620,OsUsp1
LOC_Os07g47670,OsHIGD2
LOC_Os07g47960,OsHLH61
LOC_Os07g48010,POX8.1|prx110
LOC_Os07g48020,POX22.3
LOC_Os07g48030,POXGX9|prx112
LOC_Os07g48040,POX5.1|prx113
LOC_Os07g48050,POX3006|prx114
LOC_Os07g48100,OsCIPK2
LOC_Os07g48200,OsVAL2
LOC_Os07g48229,VSR3|OsVSR3
LOC_Os07g48260,OsWRKY47
LOC_Os07g48330,CYP714B1
LOC_Os07g48430,rth1|OsAPY
LOC_Os07g48560,WOX11
LOC_Os07g48570,OsDof24
LOC_Os07g48630,OsEIL2
LOC_Os07g48640,OsSDR
LOC_Os07g48660,OsbZIP62
LOC_Os07g48750,OsARAF1
LOC_Os07g48780,OsCam1-2|OsCam1
LOC_Os07g48820,rTGA2.1|OsbZIP63|OsNIF1
LOC_Os07g48830,OsGolS2|wsi76
LOC_Os07g48920,OsALDH22
LOC_Os07g48980,OsNAS3
LOC_Os07g49250,OsPDC3
LOC_Os07g49310,OsFAD8
LOC_Os07g49330,OsPLC1
LOC_Os07g49370,OsIRX9
LOC_Os07g49390,Mtr1
LOC_Os07g49400,OsAPX2|APXb
LOC_Os07g49460,Ghd7.1|Hd2|OsPRR37|DTH7
LOC_Os08g01090,IDEF1
LOC_Os08g01120,OsMOT1;1
LOC_Os08g01130,OsSEND-1|OsSEND1
LOC_Os08g01160,OsCASP2
LOC_Os08g01170,OsSNAT2
LOC_Os08g01330,OsSWN3
LOC_Os08g01380,Fd1
LOC_Os08g01410,OsUGT2
LOC_Os08g01420,Ehd3
LOC_Os08g01670,OsPMEI28
LOC_Os08g01770,OsAK1
LOC_Os08g01900,OsPUB15
LOC_Os08g01920,FSE1
LOC_Os08g02070,OsMADS26
LOC_Os08g02120,OsFKII
LOC_Os08g02250,OsIQD14
LOC_Os08g02300,OsSWN2
LOC_Os08g02380,PSS1
LOC_Os08g02490,OsAHL1|AHL1
LOC_Os08g02640,RPS14
LOC_Os08g03290,OsGAPC3
LOC_Os08g03350,OsHT|OsLHT1
LOC_Os08g03520,OsCSP2
LOC_Os08g03610,OsLSD3
LOC_Os08g03640,YK704
LOC_Os08g03682,CYP703A3
LOC_Os08g04270,OsFIE2
LOC_Os08g04290,OsFIE1|Epi-df
LOC_Os08g04310,OsUCL23
LOC_Os08g04390,OsPRI1|OsbHLH115
LOC_Os08g04440,OsDEG10
LOC_Os08g04540,TDC1
LOC_Os08g04560,TDC3
LOC_Os08g04780,Hd18
LOC_Os08g05520,OsMYB103L|CEF1
LOC_Os08g05590,OsNIP3;2
LOC_Os08g05600,OsNIP3;3
LOC_Os08g05840,OsTOP1
LOC_Os08g05910,OsNRT1.1A
LOC_Os08g05960,OsDR10
LOC_Os08g06050,TOP6A2|OsTOP6A2
LOC_Os08g06060,OsMPK2|OsMAPK2
LOC_Os08g06100,COMT|OsCOMT|OsCAldOMT1
LOC_Os08g06110,OsLHY
LOC_Os08g06140,OsNTL2
LOC_Os08g06280,OsLSD1
LOC_Os08g06344,PRP5|OsRH42
LOC_Os08g06380,CslF6
LOC_Os08g06480,OsTPL|ASP1|OsLIS-L1
LOC_Os08g06550,RPP10|OsACBP1
LOC_Os08g06630,OsSIG1
LOC_Os08g07010,OsABCG18
LOC_Os08g07060,CRR6
LOC_Os08g07100,TPS46
LOC_Os08g07740,Hd5|DTH8|Ghd8|OsHAP3H|LHD1|EF8|CAR8|OsNF-YB11
LOC_Os08g07760,OsBISERK1|OsSERK1|OsBAK1|TBP1
LOC_Os08g07840,OsPOLP1
LOC_Os08g07890,ORK1
LOC_Os08g08070,OsMST5
LOC_Os08g08210,SDG701
LOC_Os08g08220,BRHIS1
LOC_Os08g08760,RURM1
LOC_Os08g08820,Roc1
LOC_Os08g08840,OsGPT
LOC_Os08g08980,OsGER1
LOC_Os08g09210,VAL1|GARS
LOC_Os08g09230,OsSSIIIa|Flo5
LOC_Os08g09240,OsATG8c
LOC_Os08g09690,OsNF-YA7
LOC_Os08g09770,OsBiP5
LOC_Os08g09940,OsYchF1
LOC_Os08g10080,OMTN6
LOC_Os08g10440,OsPi304
LOC_Os08g10480,OsATX1
LOC_Os08g10600,OsUAP1|SPL29
LOC_Os08g10630,OsZIP4
LOC_Os08g12430,OsVIL1
LOC_Os08g12840,ZL16
LOC_Os08g13920,OsXTH8
LOC_Os08g13930,OsVTC1-8
LOC_Os08g14450,OsSIG6
LOC_Os08g14760,Os4CL1
LOC_Os08g15080,Gm8
LOC_Os08g15230,OsSMAX1
LOC_Os08g16610,OsRAD21-3
LOC_Os08g17680,OsSDF2-1
LOC_Os08g19310,FGR1|OsNPPR1
LOC_Os08g19320,Vsl1
LOC_Os08g19590,OsTF1L
LOC_Os08g19650,OSH45
LOC_Os08g20580,OsCTZFP8
LOC_Os08g23320,OsPPT1
LOC_Os08g23440,OsCCC1
LOC_Os08g24400,OsMED14_1
LOC_Os08g25380,OsBRL3
LOC_Os08g25570,HDA705
LOC_Os08g25734,OsAPS2|OsAGPS2b
LOC_Os08g27170,OsSARD1
LOC_Os08g28710,OsRLCK253
LOC_Os08g28730,BZ1
LOC_Os08g28900,OsRR8
LOC_Os08g29110,OsTRXZ
LOC_Os08g29530,OsDRB1-4
LOC_Os08g30790,OsHIR1
LOC_Os08g31219,S27
LOC_Os08g31228,S28
LOC_Os08g31460,PDD
LOC_Os08g31470,PAY1
LOC_Os08g31560,SRWD4
LOC_Os08g31580,OsERF48|OsDRAP1
LOC_Os08g32130,OsV5B
LOC_Os08g32690,SAD1
LOC_Os08g32870,OsBADH2|fgr
LOC_Os08g33370,GF14c
LOC_Os08g33530,TIG1
LOC_Os08g33670,ONAC106
LOC_Os08g33810,OsLPLA
LOC_Os08g33820,Lhca4|DYE1
LOC_Os08g33910,ONAC063
LOC_Os08g34190,OsSDF2-2
LOC_Os08g34210,OsGAPDH
LOC_Os08g34220,OsFAD6
LOC_Os08g34258,Osmtd1
LOC_Os08g34380,COE1
LOC_Os08g34580,OsTPS8
LOC_Os08g34790,Os4CL5
LOC_Os08g35210,OsrbohE|Osrboh6
LOC_Os08g35240,OsDERF1
LOC_Os08g35740,OsOPR7|OG1
LOC_Os08g35760,OsGLP1
LOC_Os08g36020,OsBRXL4
LOC_Os08g36320,OsGAD1
LOC_Os08g36790,TRAB1|OsbZIP66
LOC_Os08g36840,Osfuct
LOC_Os08g36860,OsABA8ox2|OsCYP707A6
LOC_Os08g36900,OsRAmy3E
LOC_Os08g36910,alphaAmy3|OsAmy3D|RAmy3D
LOC_Os08g37070,OsCEP6.1
LOC_Os08g37400,OsZHD2
LOC_Os08g37800,SnRK1B|OsK4
LOC_Os08g37890,AL8|RAE2|GAD1
LOC_Os08g38220,OsDof25
LOC_Os08g38410,OsRBGD3
LOC_Os08g38460,OsRHP1
LOC_Os08g38710,OsAkaGal|Osh69
LOC_Os08g38780,OsHAP5D
LOC_Os08g38810,RAFTIN1
LOC_Os08g38880,SRWD1
LOC_Os08g38900,OsOMT26|ROMT-15|ROMT15
LOC_Os08g38990,OsWRKY30
LOC_Os08g39070,CSN6
LOC_Os08g39080,OsPEX5
LOC_Os08g39140,hsp82A
LOC_Os08g39250,OsELP3
LOC_Os08g39380,OsXylT|RCN11
LOC_Os08g39450,OsDOG|OsSAP11
LOC_Os08g39630,OsFBH1
LOC_Os08g39840,OsHI-LOX|OsLOX9
LOC_Os08g39890,OsSPL14|IPA1|WFP
LOC_Os08g40170,CDKB2;1|cdc2Os3|CDKB2
LOC_Os08g40560,ZOS8-11
LOC_Os08g40620,OsMAP
LOC_Os08g40680,OsGH
LOC_Os08g40930,OsISA1|OsPHS8
LOC_Os08g41210,OsKIX_9
LOC_Os08g41300,rpL32_8.1
LOC_Os08g41380,RL1
LOC_Os08g41390,rFKBP64
LOC_Os08g41720,OsPIN5b
LOC_Os08g41830,OsMCP
LOC_Os08g41880,NPP1|OsPAP27b
LOC_Os08g41940,qGW8|OsSPL16|GW8
LOC_Os08g41950,OsMADS7|OsMADS45
LOC_Os08g42350,Os8N3|xa13|OsSWEET11
LOC_Os08g42440,OsCOL15
LOC_Os08g42540,WTG1|OsOTUB1|GWC1
LOC_Os08g42580,OsCERK1
LOC_Os08g42600,OsRBR1
LOC_Os08g42640,OsRFPH2-10
LOC_Os08g42700,PIBH8
LOC_Os08g42750,OsCPK21
LOC_Os08g42850,OsFKBP16-3
LOC_Os08g43130,LPL3|DS8
LOC_Os08g43160,PCF2|OsPCF2
LOC_Os08g43290,OSC4
LOC_Os08g43334,OsHsfB2b
LOC_Os08g43390,BSR2
LOC_Os08g43560,OsAPX4
LOC_Os08g43600,OsFD4
LOC_Os08g44050,OsIDD6
LOC_Os08g44270,OsSAG12-2
LOC_Os08g44280,OsPIMT1
LOC_Os08g44350,OHP1|OsAHP1
LOC_Os08g44400,OsGRX20
LOC_Os08g44460,IF1-1
LOC_Os08g44510,OsSPY
LOC_Os08g44590,SLC1
LOC_Os08g44640,OsBISCPL1
LOC_Os08g44770,OsCu|Zn-SOD
LOC_Os08g44820,OsNTL5
LOC_Os08g44840,SLG
LOC_Os08g45000,OsLPT1|OsPht1;6|OsPT6
LOC_Os08g45190,OsPGR5
LOC_Os09g01000,OsSAP
LOC_Os09g01680,OsRAD51D
LOC_Os09g02180,OsDSSR1
LOC_Os09g02214,OsNHAD
LOC_Os09g02650,BC12
LOC_Os09g02830,MADS78
LOC_Os09g03610,FCA|OsFCA
LOC_Os09g04790,OsFBN1
LOC_Os09g04890,OsTrx1|SDG723
LOC_Os09g05020,OsPFA-DSP1
LOC_Os09g06464,OsCO3
LOC_Os09g07120,OsRpoTm
LOC_Os09g07294,OsBIG
LOC_Os09g07510,PP2A-A
LOC_Os09g08072,OSINV1
LOC_Os09g09370,BTBN18
LOC_Os09g10770,OsTOP6B
LOC_Os09g10850,OsMFS1
LOC_Os09g10940,RGP1
LOC_Os09g11450,OsNHX5
LOC_Os09g11460,Sub1C
LOC_Os09g11480,Sub1B
LOC_Os09g12150,IBF1
LOC_Os09g12240,OsBRL1
LOC_Os09g12660,OsAPS1|OsAGPS1
LOC_Os09g12730,OsRRM
LOC_Os09g12750,OsPHL3
LOC_Os09g12770,OsROC1|OsMYBc
LOC_Os09g13570,OsbZIP71
LOC_Os09g13610,OsMED25
LOC_Os09g13630,OsEMF2b
LOC_Os09g13740,SDG724|lvp1
LOC_Os09g13940,OsERF109
LOC_Os09g14610,OsDCL2b
LOC_Os09g15050,OsCPS3
LOC_Os09g15430,OsHTAS
LOC_Os09g15520,OLE4
LOC_Os09g15670,OsSIPP2C1|OsPP2C68|OsPP108
LOC_Os09g16330,OsPDR20
LOC_Os09g16510,OsWRKY74
LOC_Os09g17540,OsFBX322
LOC_Os09g17740,OsCAB1R
LOC_Os09g19140,OsSIRK1
LOC_Os09g19734,ICS1|OsVDAC1|OsICS1
LOC_Os09g19850,AL2
LOC_Os09g19930,ONI3
LOC_Os09g20090,OsORAP1
LOC_Os09g20390,OsTPP7
LOC_Os09g20820,OsEno1
LOC_Os09g20830,OsHSBP1
LOC_Os09g21250,YLC1|OsV5A
LOC_Os09g22450,OsEDS1
LOC_Os09g23200,RL9|SLL1|AH2|OsADD1
LOC_Os09g23300,OsVIT2
LOC_Os09g23640,STR1
LOC_Os09g23730,PF1
LOC_Os09g24200,osRAD23
LOC_Os09g24220,OsMSH6
LOC_Os09g24440,qCTS-9
LOC_Os09g24480,REP1|OsTb2
LOC_Os09g24680,OsPPR1
LOC_Os09g25060,OsWRKY76
LOC_Os09g25070,OsWRKY62
LOC_Os09g25490,Bc6|OsCesA9
LOC_Os09g25620|LOC_Os09g25625,SAMDC1
LOC_Os09g25850,OsGL1-1|WSL2
LOC_Os09g25980,OsGLR2.1
LOC_Os09g26190,OsCBSPPR1
LOC_Os09g26400,OsDSG1
LOC_Os09g26660,OsrbohB|Osrboh7
LOC_Os09g26780,OsJAZ8|OsTIFY10c
